tube_assembly_id,spec1
TA-20845,SP-0007
TA-20846,SP-0007
TA-20864,SP-0007
TA-20867,SP-0007
TA-20888,SP-0012
TA-20905,SP-0012
TA-20910,SP-0012
TA-20930,SP-0012
TA-20945,SP-0007
TA-20954,SP-0012
TA-20955,SP-0007
TA-20958,SP-0007
TA-20960,SP-0007
TA-20961,SP-0004
TA-20962,SP-0004
TA-20967,SP-0012
TA-20968,SP-0007
TA-20969,SP-0012
TA-20974,SP-0012
TA-20981,SP-0007
TA-20982,SP-0012
TA-20989,SP-0063
TA-20999,SP-0012
TA-21019,SP-0012
TA-21022,SP-0012
TA-21023,SP-0012
TA-21024,SP-0012
TA-21025,SP-0012
TA-21027,SP-0012
TA-21029,SP-0012
TA-21048,SP-0012
TA-21051,SP-0012
TA-21056,SP-0012
TA-21057,SP-0012
TA-21073,SP-0024
TA-21074,SP-0013
TA-21075,SP-0013
TA-21086,SP-0013
TA-21087,SP-0057
TA-21088,SP-0057
TA-21089,SP-0057
TA-21090,SP-0057
TA-21091,SP-0057
TA-21092,SP-0057
TA-21093,SP-0057
TA-21094,SP-0057
TA-21095,SP-0057
TA-21096,SP-0063
TA-21097,SP-0063
TA-21098,SP-0080
TA-21099,SP-0007
TA-21100,SP-0007
TA-21101,SP-0007
TA-21102,SP-0007
TA-21103,SP-0057
TA-21104,SP-0057
TA-21105,SP-0057
TA-21106,SP-0057
TA-21107,SP-0057
TA-21108,SP-0057
TA-21109,SP-0024
TA-21110,SP-0057
TA-21111,SP-0080
TA-21112,SP-0004
TA-21114,SP-0058
TA-21115,SP-0004
TA-21117,SP-0063
TA-21118,SP-0004
TA-21119,SP-0004
TA-21120,SP-0063
TA-21122,SP-0007
TA-21123,SP-0007
TA-21124,SP-0007
TA-21125,SP-0007
TA-21126,SP-0080
TA-21127,SP-0004
TA-21128,SP-0080
TA-21129,SP-0063
TA-21130,SP-0063
TA-21132,SP-0063
TA-21133,SP-0007
TA-21134,SP-0007
TA-21135,SP-0063
TA-21136,SP-0007
TA-21137,SP-0007
TA-21138,SP-0007
TA-21139,SP-0007
TA-21140,SP-0007
TA-21141,SP-0070
TA-21142,SP-0069
TA-21143,SP-0004
TA-21144,SP-0004
TA-21145,SP-0063
TA-21146,SP-0063
TA-21147,SP-0004
TA-21148,SP-0058
TA-21149,SP-0063
TA-21150,SP-0007
TA-21151,SP-0007
TA-21152,SP-0058
TA-21153,SP-0058
TA-21154,SP-0058
TA-21155,SP-0058
TA-21156,SP-0058
TA-21157,SP-0004
TA-21158,SP-0070
TA-21159,SP-0026
TA-21160,SP-0007
TA-21161,SP-0063
TA-21162,SP-0063
TA-21163,SP-0063
TA-21164,SP-0004
TA-21165,SP-0004
TA-21166,SP-0004
TA-21167,SP-0004
TA-21168,SP-0004
TA-21169,SP-0004
TA-21170,SP-0063
TA-21171,SP-0026
TA-21172,SP-0026
TA-21173,SP-0070
TA-21174,SP-0058
TA-21175,SP-0058
TA-21176,SP-0063
TA-21177,SP-0063
TA-21179,SP-0058
TA-21180,SP-0007
TA-21181,SP-0007
TA-21182,SP-0024
TA-21183,SP-0024
TA-21184,SP-0007
TA-21185,SP-0004
TA-21186,SP-0004
TA-21187,SP-0004
TA-21188,SP-0007
TA-21191,SP-0007
TA-21196,SP-0007
TA-21197,SP-0007
TA-21198,SP-0058
TA-21199,SP-0058
